"ACRU.outcome","ACSA.outcome","BEAL.outcome","FAGR.outcome","TSCA.outcome","FRAM.outcome","PIST.outcome","PRSE.outcome","QURU.outcome"
0,0,11,139,60,0,10,0,0
0,0,2,161,116,0,6,0,0
0,0,3,153,67,1,0,7,0
0,0,0,139,97,0,0,24,0
0,210,0,0,0,0,0,0,0
0,161,0,0,0,0,0,0,0
0,180,0,0,0,0,0,0,0
0,4,0,0,0,0,290,0,0
0,0,0,0,0,2,147,0,55
0,3,0,0,0,0,239,0,89
0,2,0,0,0,1,248,0,32
0,0,0,0,282,0,0,0,48
0,0,0,0,236,0,0,0,34
0,0,0,0,169,0,0,0,29
0,0,0,0,169,0,0,25,0
0,0,0,0,197,0,0,83,0
0,0,0,0,220,0,0,89,0
0,0,0,0,171,0,15,96,0
0,0,0,0,231,0,21,102,0
0,0,0,0,264,0,2,40,0
0,0,0,0,212,0,4,15,0
0,0,0,0,156,0,18,46,1
0,0,0,0,214,4,19,62,4
0,0,0,227,0,0,0,0,0
0,0,0,240,0,0,0,0,0
0,1,0,200,0,0,0,0,0
0,0,0,273,0,0,0,39,0
0,0,0,277,0,0,0,6,0
0,0,0,196,0,0,0,13,0
0,0,0,243,0,0,45,0,0
0,0,0,263,0,0,27,0,0
0,0,0,239,0,0,14,0,0
0,0,0,178,0,0,0,0,0
0,0,0,252,0,0,0,0,0
0,0,0,231,0,0,0,0,0
0,0,0,232,0,0,0,27,0
0,0,0,230,0,0,0,15,0
0,0,0,215,0,0,0,8,0
0,0,0,298,0,0,5,0,0
0,1,0,182,0,0,4,0,0
0,0,0,225,0,0,49,0,0
0,0,0,274,0,0,0,9,0
0,0,0,189,0,0,0,18,0
0,0,0,121,0,0,9,95,1
0,0,0,71,72,0,3,23,0
0,0,0,188,130,0,0,15,0
0,0,0,172,116,0,5,4,0
0,0,0,71,88,0,0,10,0
0,0,0,164,72,0,0,8,0
0,0,0,149,108,0,0,5,0
0,1,230,0,0,0,37,0,9
0,0,254,0,0,0,121,0,2
0,0,214,0,0,0,105,0,0
0,4,241,0,0,1,0,0,54
0,6,147,0,0,0,0,0,39
0,0,289,0,0,0,6,0,0
0,3,190,0,0,0,95,0,0
0,4,223,0,0,6,164,0,0
0,6,191,0,0,12,232,0,8
0,0,187,0,0,0,18,0,29
0,0,186,0,0,0,12,0,18
0,0,84,0,198,0,0,0,28
0,0,29,0,220,0,0,0,2
0,0,61,0,167,0,0,0,1
0,0,37,0,141,0,10,24,0
0,0,44,0,89,0,3,43,0
0,0,50,0,222,0,21,46,0
0,0,1,0,171,1,0,43,0
0,0,29,0,151,0,0,45,0
0,0,79,0,100,0,0,51,0
0,0,6,234,0,0,8,0,0
0,1,45,209,0,0,3,0,0
0,0,16,176,0,0,2,0,0
0,0,4,215,0,0,0,22,0
0,0,15,147,0,1,0,0,0
0,0,5,265,0,0,0,19,0
0,0,25,184,0,0,0,20,1
0,1,12,174,0,1,0,8,1
0,0,22,189,0,0,0,6,3
0,0,23,136,81,0,1,3,1
0,0,5,93,127,0,2,10,1
0,0,9,149,61,0,12,0,0
0,0,7,167,42,0,0,6,0
0,0,0,148,75,0,0,19,0
0,0,12,116,82,1,0,20,0
238,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,167
21,0,0,0,0,59,0,0,267
0,0,0,0,0,27,0,0,142
2,0,0,0,275,0,0,10,0
0,0,0,0,188,2,0,29,0
0,0,0,0,211,0,0,55,0
3,0,0,0,251,2,46,0,0
0,0,0,0,269,1,84,0,0
0,0,0,0,187,0,67,0,0
0,0,0,135,0,0,0,84,0
0,0,0,140,0,0,0,61,0
0,0,0,127,0,0,0,37,0
0,0,0,279,0,0,0,5,0
0,0,0,214,0,0,1,54,11
0,0,0,263,0,0,0,20,3
0,0,0,163,130,0,0,16,0
0,0,0,142,49,0,0,7,0
0,0,0,129,169,0,0,1,0
0,0,0,106,123,0,8,0,2
0,0,0,125,111,0,0,0,0
0,0,0,176,91,0,4,0,1
0,0,238,0,0,0,97,0,10
0,0,221,0,0,0,35,0,5
0,0,176,0,0,0,98,0,17
0,0,220,0,0,0,0,53,0
0,0,146,0,0,0,53,58,0
0,0,180,0,0,0,98,33,0
0,0,74,0,165,0,0,0,0
2,0,102,0,216,0,0,0,0
1,0,89,0,135,0,0,0,0
0,0,18,0,239,1,0,53,0
0,0,70,0,283,0,0,28,0
0,0,6,0,235,0,0,81,0
0,0,32,0,191,0,1,22,0
0,0,25,0,166,0,0,35,0
0,0,32,0,176,0,44,18,0
0,0,17,0,184,0,5,53,2
0,0,43,0,150,0,0,19,15
0,0,56,0,141,0,8,11,0
0,0,10,208,0,0,0,0,0
0,0,43,245,0,0,0,0,0
0,0,99,187,0,0,0,0,0
0,0,45,265,0,0,0,0,0
0,0,20,149,0,0,38,0,8
0,0,25,239,0,0,0,0,0
0,0,19,210,0,0,0,4,0
0,0,8,167,0,0,6,16,6
0,0,3,157,0,0,9,6,0
0,0,0,203,140,0,0,11,0
0,0,4,120,108,0,0,6,0
0,0,9,176,97,0,0,12,0
0,0,6,184,68,0,0,12,2
0,0,7,141,132,0,0,34,1
0,0,6,168,113,0,0,10,4
0,0,0,0,0,0,83,127,0
0,0,0,0,0,0,36,166,0
0,0,0,0,0,0,84,193,0
0,1,0,0,0,0,77,118,6
0,0,0,0,0,0,173,106,58
0,0,0,0,0,0,47,150,24
3,0,0,0,194,0,0,51,0
0,0,0,0,160,1,0,85,0
0,0,0,0,182,1,0,96,0
0,0,0,0,113,4,0,124,0
0,0,0,0,195,0,8,85,0
0,0,0,0,136,0,15,40,0
0,0,0,0,294,0,9,48,0
0,0,0,0,230,0,31,49,17
0,4,0,0,135,0,14,49,21
0,0,0,123,0,0,0,63,0
0,0,0,251,0,0,0,5,0
1,0,0,159,0,0,0,3,14
0,0,0,127,208,0,0,13,0
0,0,0,195,71,0,0,1,1
0,0,0,113,68,0,0,18,0
0,0,0,130,121,0,23,0,1
0,0,0,167,80,0,0,0,0
0,0,0,134,52,0,0,0,0
0,0,0,173,167,0,0,0,0
0,0,0,130,83,0,4,0,4
0,0,0,104,168,0,48,0,0
0,0,0,130,82,0,0,13,0
0,0,0,151,81,0,0,38,0
0,0,0,83,112,0,4,9,0
0,0,190,0,0,0,55,0,8
0,0,154,0,0,0,124,0,27
0,0,134,0,0,0,90,0,49
0,0,35,0,194,0,0,30,0
0,0,47,0,210,0,0,45,2
0,2,46,0,267,0,12,33,0
0,0,18,0,177,0,4,31,0
0,0,37,0,213,0,35,28,0
0,0,43,0,231,0,4,34,0
0,0,55,0,204,0,24,40,0
0,0,22,0,275,0,2,12,0
0,0,42,162,0,0,0,3,0
0,0,32,205,0,0,0,15,0
0,0,28,161,0,0,0,0,0
0,0,20,226,0,0,0,0,0
0,0,118,171,0,0,0,0,0
0,0,39,147,0,0,5,0,0
0,0,11,181,0,0,2,0,0
0,0,1,217,0,0,1,0,0
0,3,108,161,0,0,0,43,0
0,0,16,199,0,0,4,14,0
0,1,20,149,0,0,0,8,0
0,0,21,140,0,0,0,8,1
0,0,41,161,0,0,0,16,12
0,0,15,193,0,0,0,3,2
0,0,9,131,67,0,0,21,0
0,0,0,205,30,0,0,15,0
0,0,0,98,159,0,0,26,0
