"MelS.action","Hyd.action","SimA.action","Vir.action","Stv.action","Merc.action","Trop.action","Ins.action","Wplus.action","Eqx.action","Paul.action","Neb.action","Zap.action","Fun.action","Psd.action","Ser.action","WW.action","Pro.action","Eug.action","Bir.action","Pallid.action","food.initial","temperature.initial","MelS.outcome","Hyd.outcome","SimA.outcome","Vir.outcome","Stv.outcome","Merc.outcome","Trop.outcome","Ins.outcome","Wplus.outcome","Eqx.outcome","Paul.outcome","Neb.outcome","Zap.outcome","Fun.outcome","Psd.outcome","Ser.outcome","WW.outcome","Pro.outcome","Eug.outcome","Bir.outcome","Pallid.outcome","state_idx"
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,192
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,320
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,2112
0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4160
0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8256
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65600
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131136
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"thick","19",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262208
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0,1152
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,128
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32896
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2304
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4352
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8448
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,"thick","19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1048832
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1536
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66048
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,131584
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,"thick","25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262656
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,524800
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5120
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9216
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1024
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33792
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,263168
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,6144
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18432
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4096
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,69632
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,266240
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1052672
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73728
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,139264
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65536
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,49152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81920
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1064960
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,98304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,294912
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,557056
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,196608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,589824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1179648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,786432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1572864
