"MelS.action","Hyd.action","SimA.action","Vir.action","Stv.action","Merc.action","Trop.action","Ins.action","Wplus.action","Eqx.action","Paul.action","Neb.action","Zap.action","Fun.action","Psd.action","Ser.action","WW.action","Pro.action","Eug.action","Bir.action","Pallid.action","food.initial","temperature.initial","MelS.outcome","Hyd.outcome","SimA.outcome","Vir.outcome","Stv.outcome","Merc.outcome","Trop.outcome","Ins.outcome","Wplus.outcome","Eqx.outcome","Paul.outcome","Neb.outcome","Zap.outcome","Fun.outcome","Psd.outcome","Ser.outcome","WW.outcome","Pro.outcome","Eug.outcome","Bir.outcome","Pallid.outcome","state_idx"
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,1280
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,65792
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524544
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66048
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5120
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,132096
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,263168
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6144
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2048
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34816
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,67584
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1050624
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12288
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20480
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135168
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,40960
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,73728
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139264
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,270336
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,532480
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,1056768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16384
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,32768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,262144
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524288
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1048576
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,49152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,147456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,557056
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1081344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,196608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,327680
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,589824
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1310720
