"MelS.action","Hyd.action","SimA.action","Vir.action","Stv.action","Merc.action","Trop.action","Ins.action","Wplus.action","Eqx.action","Paul.action","Neb.action","Zap.action","Fun.action","Psd.action","Ser.action","WW.action","Pro.action","Eug.action","Bir.action","Pallid.action","food.initial","temperature.initial","MelS.outcome","Hyd.outcome","SimA.outcome","Vir.outcome","Stv.outcome","Merc.outcome","Trop.outcome","Ins.outcome","Wplus.outcome","Eqx.outcome","Paul.outcome","Neb.outcome","Zap.outcome","Fun.outcome","Psd.outcome","Ser.outcome","WW.outcome","Pro.outcome","Eug.outcome","Bir.outcome","Pallid.outcome","state_idx"
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,768
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4352
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,256
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,65792
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,"thick","25",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,262400
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,524544
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,1536
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,0,4608
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,512
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16896
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33280
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,66048
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3072
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5120
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1024
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33792
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66560
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0,0,0,132096
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,18432
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0,0,0,67584
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,526336
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20480
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,135168
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1052672
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,8192
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,24576
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,73728
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,139264
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,1056768
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097152
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,147456
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,540672
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1064960
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"thin","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,98304
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,"thick","25",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1081344
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"thin","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,196608
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1114112
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,786432
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,"thick","19",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1310720
